x,y
0,0.5187125997814065
1,0.9115336720009679
2,0.8329758196657038
3,0.9090098561769471
4,0.7572188249022485
5,0.6249741516762597
6,0.5195772254174542
7,0.3028079650883725
8,0.3014530803708798
9,0.35848303815115823
10,0.9894361567809643
11,0.8846920748021248
12,0.5562148118346772
13,0.8802318436605379
14,0.8797118288839401
15,0.9659122104597698
16,0.17433227678353302
17,0.8544083871845015
18,0.9924199239928309
19,0.5590684185633671
20,0.8731309972223582
21,0.7507772064361948
22,0.1261145245418117
23,0.8634964220539175
24,0.7029604569210935
25,0.45945035108084353
26,0.5687667899822202
27,0.9543812472954488
28,0.9506718469265241
29,0.9235445417722997
30,0.4295124759746496
31,0.8661663972479928
32,0.9431988806372957
33,0.8275545946956062
34,0.8145058885976904
35,0.5841356834880922
36,0.8032227050741009
37,0.97423762586886
38,0.8506119448429202
39,0.9031800027761495
40,0.4132793827238781
41,0.7484637607267106
42,0.5685252588301954
43,0.7877830611082035
44,0.9675139514809842
45,0.7226961437846434
46,0.9404092815877276
47,0.6715398422433916
48,0.7759564066158803
49,0.9710568971121404
50,0.49319869444069275
51,0.7970842760617116
52,0.9652179520706337
53,0.7158914941257747
54,0.8828303210117174
55,0.9231371038466158
56,0.7893471507173822
57,0.42812064753683154
58,0.949394440631867
59,0.976115675636978
60,0.9254748039671256
61,0.5243441331650427
62,0.3697525970433271
63,0.7209590734901765
64,0.5382264267199041
65,0.5991556998129133
66,0.39614950077634825
67,0.8829476937399887
68,0.8808076332997444
69,0.7836408260474422
70,0.8108427338644724
71,0.19544398842089128
72,0.3252549617586702
73,0.6601811813766204
74,0.5819219133909015
75,0.6659897274042194
76,0.6099210256115585
77,0.8472153188987536
78,0.6832112721143073
79,0.9504197538461218
80,0.6894916898361803
81,0.10831215869106137
82,0.5681760099119323
83,0.24263570051033678
84,0.6277541328491191
85,0.9561472739187479
86,0.6741965770267022
87,0.8234051893300077
88,0.9165187014922822
89,0.77487265116375
90,0.6193336305439378
91,0.6812887136184401
92,0.5041703689745854
93,0.38617268591085596
94,0.6154421676342309
95,0.3741873729472236
96,0.23080052194630107
97,0.7173255559616186
98,0.5975585576759942
99,0.7490579776709957
100,0.9753166470295457
101,0.8878957064582482
102,0.774034857363623
103,0.8068437973935059
104,0.9733207585821164
105,0.6902464092390059
106,0.4972404096043229
107,0.7472472048512839
108,0.4817631666570765
109,0.8701417395084876
110,0.780879984980602
111,0.6516333883118879
112,0.47964648234188256
113,0.5490919975736732
114,0.9051403435911721
115,0.8480507799119649
116,0.8849561001964699
117,0.8216068556841222
118,0.7679224680008321
119,0.9354863491563579
120,0.8288725400200512
121,0.7230699820575971
122,0.7419944064583917
123,0.9922905223775349
124,0.9381172032637762
125,0.9668604887760367
126,0.8097311998957969
127,0.7436243599342509
128,0.7952581087691746
129,0.48351141112247087
130,0.9569110470888936
131,0.9416964129451727
132,0.9706641923189592
133,0.6083920545276991
134,0.07693694891137115
135,0.9070413475896568
136,0.6069691698729793
137,0.8744442206359343
138,0.9111111470519855
139,0.7561107132559314
140,0.9112994188145854
141,0.7712806585657442
142,0.4689612470417569
143,0.8069274886622196
144,0.8635584778450104
145,0.44998661503885184
146,0.5954978762607007
147,0.2060596070700761
148,0.6861562691703198
149,0.9298803363760288
150,0.8938371607781125
151,0.672256197231508
152,0.6570406917128616
153,0.9399937240301384
154,0.6657038114844455
