x,y
0,20.726221851565484
1,223.0033010926189
2,103.46421564629217
3,5.46051984086577
4,-72.2
5,-76.7
6,-65.2
7,-56.3
8,-18.3
9,-19.3
10,51.30536090955309
11,94.43208941161214
12,167.1186800853306
13,11.3364532309497
14,61.2116664808282
15,13.656711311054512
16,62.046063682712585
17,-280.1
18,90.37643516468783
19,37.177471117368285
20,-131.0
21,23.565769587384857
22,-124.0
23,-44.7
24,-85.2
25,146.2928760819628
26,107.27917233564625
27,194.94925361476413
28,-0.1
29,-24.9
30,-55.2
31,114.50247117964662
32,123.84786156800402
33,34.138544131417284
34,23.07682027921434
35,-76.7
36,67.41569663679074
37,224.31213456382739
38,-152.4
39,-99.3
40,163.11999861787598
41,52.485296521051275
42,-45.9
43,-126.5
44,106.6700180302504
45,114.61690059056482
46,29.270730970625102
47,122.58168346949732
48,-30.3
49,179.19511779805845
50,-43.0
51,-18.0
52,4.696382993483306
53,-173.5
54,-13.0
55,-17.7
56,41.35604018995457
57,148.47212090800107
58,-47.1
59,-56.6
60,117.15708411939
61,-53.9
62,160.91527623956625
63,39.71781067226685
64,18.48241033645891
65,-261.1
66,-73.9
67,183.45737500438415
68,66.71371610781893
69,78.27647665925795
70,-24.7
71,43.040174433381345
72,-77.3
73,-65.8
74,31.306664881547867
75,22.38488010901106
76,-58.9
77,-59.3
78,-40.7
79,-108.8
80,147.0725648640745
81,-162.7
82,104.34441482509204
83,-12.6
84,-95.0
85,27.692115523398613
86,-37.6
87,-46.8
88,-162.9
89,8.18928832616605
90,-18.3
91,81.43909364429798
92,80.08208580154593
93,35.94322240919582
94,-62.8
95,-102.2
96,-4.9
97,-37.9
98,31.395811541950096
99,-7.7
100,-60.1
101,-84.0
102,43.97644454023041
103,13.596463082956046
104,-42.2
105,-55.1
106,78.32532432320207
107,-58.8
108,-54.2
109,-82.4
110,-3.8
111,-20.2
112,-83.9
113,-64.7
114,152.40761806880906
115,-12.6
116,-2.2
117,87.58104926517314
118,68.22265377934869
119,152.0549258565019
120,72.36277211217657
121,4.942580628826707
122,-111.6
123,45.703268486456885
124,36.64377783835168
125,92.38896611220065
126,-131.7
127,7.87551326154836
128,-63.8
129,-39.4
130,-83.4
131,-23.8
132,112.78785843074648
133,-23.1
134,116.08740584887968
135,169.0124140623929
136,79.90623494007974
137,143.06627509374067
138,-104.8
139,-120.1
140,92.14440589310975
141,-80.3
142,2.3565892548178513
143,-70.9
144,-22.3
145,-52.2
146,320.16582754857603
147,190.0943905914485
148,37.1641745146816
149,113.08880027829858
150,-26.8
151,32.65866293909257
152,75.18651874667624
153,-25.1
154,-15.3
155,65.16504094891829
156,-26.0
157,-187.1
158,13.110477839560494
159,67.87396069316227
160,43.900924972865596
161,-39.3
162,41.279606041358335
163,-142.8
164,70.34303254918585
165,-252.9
166,119.35162487227073
167,76.07418115790723
168,185.75947100029066
169,88.20074864591153
170,21.291753355163618
171,103.96995312913373
172,26.85714996324846
173,48.44851487933078
174,-116.5
175,6.41820908486673
176,-57.2
177,191.40797971819433
178,74.53333647252424
179,-8.5
180,-217.9
181,141.02558242968405
182,-82.7
183,7.8314856151721735
184,-24.3
185,124.19843622370111
186,-15.6
187,137.8148704877783
188,-77.8
189,21.57820501614341
190,9.379358077745795
191,-97.4
192,16.625082050057102
193,-80.0
194,-146.6
195,84.9284154571412
196,90.73592858959765
197,53.59602470511099
198,-5.5
199,-11.3
200,180.90855707816883
201,-109.9
202,-34.2
203,145.37271167842528
204,5.43907172171368
205,-271.6
206,-69.9
207,107.70048982022237
208,-45.4
209,101.9378974439217
210,-51.4
211,-71.7
212,45.72012028886257
213,-139.4
214,72.25494725613085
215,115.02971268451108
216,-78.8
217,28.248383524430466
218,213.86413882525613
219,156.43785690024612
220,75.23189790069603
221,69.9439567313941
222,50.13104589265189
223,34.3420870229286
224,0.5611465035927555
225,-54.5
226,-12.9
227,103.62757292372211
228,-78.3
229,-26.0
230,-81.7
231,-117.9
232,-19.9
233,-178.3
234,-6.5
235,-28.8
236,104.45946374574098
237,87.26347143603155
238,-20.4
239,76.17927950316827
240,-22.2
241,-47.2
242,24.2139565818141
243,86.8422633336989
244,56.52538601847353
245,-110.5
246,-41.7
247,6.94373940057629
248,16.993255395486862
249,105.12038681482979
250,-69.6
251,-128.3
252,28.940757506815984
253,108.22000376018468
254,28.665209152846995
255,-6.8
256,-19.1
257,-41.7
258,79.25377577687598
259,-129.0
260,-59.0
261,338.0134936622857
262,-28.9
263,4.891870625302092
264,-109.8
265,72.22571346047407
266,-123.0
267,-73.7
268,70.73759654831264
269,111.53611092315707
270,-39.8
271,-31.4
272,70.27022664439157
273,-38.0
274,1.1629788551647118
275,-70.9
276,-169.5
277,77.00505334247245
278,174.4564596357444
279,43.30043049212862
280,-107.7
281,36.75938977393033
282,-126.2
283,29.341076048023645
284,55.06646867651478
285,-101.8
286,-151.2
287,44.6331260637518
288,83.79451186835902
289,16.910433365999882
290,-0.1
291,-57.1
292,86.30766251726354
293,32.77392874002768
294,144.8961687470331
295,-213.6
296,27.135805139072904
297,107.65353035477818
298,7.483919588595053
299,85.03413491647065
300,84.76327683513517
301,81.2798933500033
302,-103.2
303,-104.7
304,161.28201298737585
305,71.10458580047822
306,126.55837144868407
307,34.581108369286945
308,41.08691821804993
309,-53.3
310,27.194897529300487
311,48.233109940191746
312,-195.0
313,74.2333451310426
314,-59.7
315,-55.0
316,122.41637628480662
317,107.16481808206437
318,-102.1
319,-33.9
320,71.83951756771063
321,197.9172684146879
322,62.54416092767606
323,161.60252406833942
324,118.91448139343595
325,-25.2
326,-259.9
327,30.441526687360575
328,7.878165571881919
329,36.04491442659751
330,-2.5
331,69.82765268095648
332,41.46853279837097
333,75.48960643188654
334,-36.5
335,-18.9
336,-78.0
337,26.633666222140935
338,-46.9
339,190.62600462052754
340,-121.0
341,-55.1
342,-0.5
343,-13.2
344,2.7309105234458455
345,115.30817024066644
346,1.103467216402116
347,101.23450482820373
348,-86.1
349,80.62288566782856
350,222.2043477188491
351,-79.1
352,125.87918757232359
353,41.79535568019298
354,-15.1
355,-142.4
356,90.04199848460293
357,-6.5
358,170.21636859748898
359,177.58348482266015
360,-28.4
361,-59.9
362,7.214155359060472
363,72.7279276376189
364,57.994973830231466
365,-32.2
366,115.91653723013664
367,72.9389827513496
368,112.09683412626872
369,44.91632629398039
370,58.45224395396744
371,-103.2
372,-11.1
373,-57.8
374,53.11377900699866
375,152.68650696112925
376,-23.6
377,47.19147975025446
378,20.777320054618972
379,63.82603804650952
380,-11.1
381,48.841075577443185
382,10.027356578813723
383,128.328172388757
384,-233.8
385,78.09542353343853
386,-193.4
387,-9.4
388,-31.6
389,66.40397116458661
390,-132.1
391,10.619049411526785
392,147.74068407573154
393,-113.5
394,130.94896409981575
395,-45.5
396,-198.2
397,106.6271697554215
398,42.80869072526855
399,135.1928567634524
400,86.79917050432199
401,-109.0
402,-17.3
403,-35.9
404,-26.7
405,34.243675753475635
406,138.5504026164855
407,58.927349577184884
408,179.58661063808498
409,-36.7
410,-67.6
411,47.79610853826686
412,-19.7
413,-94.8
414,-125.1
415,43.19053166916971
416,101.43783238199691
417,-128.0
418,47.16839173696429
419,67.79170069378505
420,-62.9
421,-31.3
422,10.076581680457686
423,128.56126516532973
424,58.53531337552457
425,-72.9
426,-39.3
427,33.17987978366816
428,-42.5
429,-118.2
430,192.46911146068453
431,-44.0
432,-73.4
433,-225.7
434,-49.7
435,-16.2
436,90.4106529379131
437,-102.9
438,118.14853196833765
439,-44.5
440,-228.4
441,-59.3
442,15.43665959055016
443,27.397890049244484
444,41.32377087876367
445,34.42822768332182
446,2.003776602344058
447,83.41936678934209
448,106.79646137415784
449,-20.5
450,-51.0
451,-35.5
452,-222.1
453,110.30866705652105
454,-39.5
455,-135.0
456,64.84481407519415
457,57.167176856893335
458,103.7715041047857
459,-115.9
460,47.39091597672781
461,43.97116818672146
462,95.32715045202303
463,67.06749637875517
464,-18.1
465,227.48416381469804
466,-4.7
467,165.43122301361262
468,-93.3
469,5.52883429687015
470,-119.7
471,285.2303505523231
472,-75.6
473,121.56410642237849
474,-84.2
475,-63.1
476,-93.5
477,-97.2
478,267.54845490688706
479,180.4776222810536
480,66.6505572562469
481,-41.5
482,246.58806555604235
483,211.88012993361744
484,-130.3
485,2.7955086916058485
486,-22.6
487,48.97257406396438
488,-95.1
489,59.22188370700042
490,-154.6
491,-10.5
492,-31.8
493,176.3478310148465
494,-109.7
495,-9.9
496,-223.3
497,24.579252724881723
498,99.95346484295673
499,-18.6
