x,y
0,0.2495689784802697
1,0.4415307535059051
2,0.35982190211000276
3,0.41368116449332915
4,0.0643551194311629
5,0.5886979089591795
6,0.05943431957847689
7,0.5176034128405114
8,0.17462687909863217
9,0.01612651658290487
10,0.43480946283834754
11,0.47105224279120395
12,0.5024717938261962
13,0.41536559719234445
14,0.05156236140884629
15,0.3645825248050061
16,0.10554391829419829
17,0.08912710538552715
18,0.18530795175749737
19,0.2252201443155385
20,0.5026177798792085
21,0.059399482120035096
22,0.24626230530853255
23,0.4245578214229907
24,0.4205585696299029
25,0.259250799553176
26,0.22470418854024354
27,0.4106060484991775
28,0.15184744326405808
29,0.2534932020211561
30,0.027099332069241644
31,0.1157215552389591
32,0.09878808165639119
33,0.20501589555566435
34,0.022381353190396136
35,0.039490442483090527
36,0.5671557997304262
37,0.2832298714675693
38,0.6952824662224015
39,0.27629732305599497
40,0.1676803250968938
41,0.6188411645188462
42,0.568687739978924
43,0.3090503421028671
44,0.09751044349018745
45,0.04862063762496904
46,0.0631795001446841
47,0.0496531428955832
48,0.34433153706993935
49,0.4950119412359928
50,0.17213155493806198
51,0.6523492875748649
52,0.49663422546132896
53,0.2902363544134192
54,0.03807916786767329
55,0.03830980974318687
56,0.0873640337531667
57,0.11790498376253089
58,0.28473720201692587
59,0.08318585818990187
60,0.011529563822267108
61,0.1012442107095648
62,0.023820563689534446
63,0.1717734240780563
64,0.37838465490961337
65,0.12747749335718872
66,0.8860476465766026
67,0.19856524284922628
68,0.5032886058082094
69,0.4280511167566675
70,0.2272156650131042
71,0.6253962537157
72,0.33095425993132277
73,0.5356325892176719
74,0.034848088698786306
75,0.29635547680413576
76,0.37423940127206357
77,0.22545904148541618
78,0.02281400838711012
79,0.2673074073015006
80,0.043043107613040754
81,0.39904540142911393
82,0.555164503446135
83,0.12713253981940298
84,0.3450882370047884
85,0.2358380600381783
86,0.5237442284712418
87,0.31098625209139785
88,0.15504417183553765
89,0.722806113662425
90,0.0017772481803965956
91,0.11652339833493308
92,0.17168409381116545
93,0.26365538016879586
94,0.8314834858534557
95,0.011674315839233285
96,0.317311377007212
97,0.5546296506630346
98,0.48166518271035774
99,0.3983842578810112
100,0.04842346978014689
101,0.04322428928793909
102,0.18086069811175942
103,0.27198924015054404
104,0.6019827750304263
105,0.09010437108314173
106,0.21781123757934062
107,0.3687364779551694
108,0.7469077645132353
109,0.7030854914822243
110,0.466508407172221
