x,y
0,0.18499235149629986
1,0.21484139387342593
2,0.24326609486430156
3,0.2500735315389758
4,0.2984806377385022
5,0.29255832746963334
6,0.2993241459141159
7,0.3447993951903963
8,0.28991485825119373
9,0.2401863747634312
10,0.26479854823280313
11,0.30950685994571575
12,0.252535454056754
13,0.21619013493068573
14,0.2044279336574939
15,0.21678485532296116
16,0.22593418666911988
17,0.18981946067996364
18,0.1606772575187519
19,0.15238097435970732
20,0.15218283226394097
21,0.13345022616573632
22,0.15361040429700887
23,0.12478477276718374
24,0.13942206072300659
25,0.16575841688171222
26,0.1783629529735612
27,0.16683328824710988
28,0.1972894150660793
29,0.19032485337054292
30,0.19014459491348812
31,0.21130896065465268
32,0.21201286802417726
33,0.21940343868220888
34,0.21663468755820386
35,0.1860124364771371
36,0.1747647897455742
37,0.14502518438708073
38,0.17302379773656512
39,0.19060390807828556
40,0.2245132473533281
41,0.2609423881306928
42,0.304740454339749
43,0.28371517503119575
44,0.32664749728281867
45,0.3513357836647511
46,0.2923000373187395
47,0.3219700625306392
48,0.34583750668272917
49,0.3863630399540277
50,0.3907399778857261
51,0.37121858911555206
52,0.36096970577614046
53,0.36996613841347725
54,0.3759051510411498
55,0.39637161473338367
56,0.4654922904689842
57,0.4769074237526641
58,0.5382177148498263
59,0.4473643023865044
60,0.4844744844199018
61,0.5484526674288162
62,0.586620333256396
63,0.5457793893541418
64,0.6306279173612662
65,0.6556066671464197
66,0.738690993434786
67,0.7581471919874846
68,0.7499275700688832
69,0.8726124102313721
70,0.8394822410627442
71,0.7832572582680586
72,0.9270833389794707
73,0.9607523551421613
74,0.8518211478968891
75,0.6838267717244592
76,0.7399137843035258
77,0.8536086757279909
78,0.7115323138416089
79,0.6841241943815728
80,0.8184813086671898
81,0.8863994108368505
82,0.8115023845785246
83,0.711535960358214
84,0.5692756299773191
85,0.5483238282122351
86,0.6479799796609358
87,0.6485876052261228
88,0.5504732960704352
89,0.49069894495467736
90,0.4218893531449188
91,0.4843878422650889
92,0.5027127132315925
93,0.4087595021613916
94,0.34315747491593895
95,0.40331976249649754
96,0.4124889463082534
97,0.45114565382446503
98,0.3790968976304187
99,0.3806017145461083
100,0.37238210932371035
101,0.37950916825582326
102,0.454871687408831
103,0.5168088517303524
104,0.47194729152516557
105,0.48668772495187584
106,0.5472793399204889
107,0.43882745857166044
108,0.4649059999948473
109,0.5569409732964747
110,0.6637656342273733
111,0.6673594195304476
112,0.561622544254161
113,0.5718231074891437
114,0.5766327038622315
115,0.5087839650017267
116,0.4350912300851811
117,0.4450795589873787
118,0.45733726265773117
119,0.36626262505363694
120,0.33472168815224895
121,0.3314357867105642
122,0.3297238461704944
123,0.3003232720600117
124,0.242056265199885
125,0.2760742279949957
126,0.26865641830415804
127,0.28453650725503266
128,0.25820850669135154
129,0.3081082379189535
130,0.32767954900238694
131,0.39308189935253374
132,0.39993011152600805
133,0.3421309165451376
134,0.324679976425143
135,0.30708996727422194
136,0.3675507210734545
137,0.4135301734043299
138,0.33139799248207746
139,0.3014300612845342
140,0.2742763755239454
141,0.3191469094747831
142,0.25961181779496406
143,0.2502429711696273
144,0.2044895362188175
145,0.21684199572229662
146,0.17755705473391434
147,0.1822358396447012
148,0.19108396581629133
149,0.15527684875821032
150,0.15903524678517186
151,0.12884282601452465
152,0.13560757142989507
153,0.1281427286916993
154,0.12276125471563581
155,0.10233179594056231
156,0.10313051213207008
157,0.10381925121730858
158,0.10755609893617907
159,0.12156755923584985
160,0.14105049768163777
161,0.13972033491207897
162,0.16344376632698798
163,0.19247667989852196
164,0.17814012416584118
165,0.16140119727880825
166,0.17640489543247562
167,0.1493496917252731
168,0.14348544832865343
169,0.16031323532248104
170,0.16125113718352954
171,0.16180975373846984
172,0.1465957060981846
173,0.1713247679984517
174,0.1754155253094358
175,0.20835150536834698
176,0.19465841136594683
177,0.2147130512448717
178,0.24532851816480755
179,0.24640483665277874
180,0.2345441764790324
181,0.27263440988192505
182,0.3149297165377671
183,0.2700227363932762
184,0.30912669895112915
185,0.260726658957701
186,0.26387884252390487
187,0.2923704058754442
188,0.29338306251264995
189,0.3079686886191966
190,0.35549847711062227
191,0.4014594139609563
192,0.4777871240663519
193,0.4174486089672126
194,0.39349591877535667
195,0.369468309381108
196,0.3667617918848695
197,0.35835754577621365
198,0.3535734403959865
199,0.3420178377275203
200,0.3789821989368331
201,0.37304837679385267
202,0.36580099663865
203,0.33593355588220325
204,0.2848236969041768
205,0.3226727251288948
206,0.2989417992949148
207,0.2537692351852499
208,0.24560032296448553
209,0.21769070148112662
210,0.19792879849529038
211,0.20013053718362522
212,0.16529137021205476
213,0.1667211866069092
214,0.1468879670659156
215,0.14159101437631194
216,0.15938846783868582
217,0.15870897215428748
218,0.17400469866423568
219,0.17617506827112117
220,0.16075881943352793
221,0.13761929988050756
222,0.13522542688672556
223,0.15874874519357435
224,0.1373218064442128
225,0.1582816718927249
226,0.14702077592966264
227,0.12787861994276903
228,0.14327456401380792
229,0.13965791913301612
230,0.13554298987196778
231,0.14672331592136315
232,0.1490167499494329
233,0.12305336840957772
234,0.10033729246562113
235,0.10167520280330546
236,0.11395671036371145
237,0.09816723641170558
238,0.110529455254098
239,0.12164732044684118
240,0.1427158221511117
241,0.12657873530735742
242,0.14423861060196194
243,0.17042962298543116
244,0.1592945616163252
245,0.14507109324669326
246,0.14928636961539826
247,0.13402605595276082
248,0.1507006408474455
249,0.171159960591794
250,0.1439492257047686
251,0.13067316870185314
252,0.12175276233636671
253,0.12902983877422242
254,0.11273672257248969
255,0.09787266521923545
256,0.08247095767066298
257,0.09403315783570224
258,0.08328503279430878
259,0.08799934485395082
260,0.0931832245402194
261,0.11042800726222625
262,0.09232890278777756
263,0.11000340747694345
264,0.10570631735094943
265,0.10078915925951829
266,0.10248125963669658
267,0.09764588027062675
268,0.09591712425079076
269,0.11408774643359286
270,0.11526412808304899
271,0.1041089135216317
272,0.10466289985558566
273,0.1244075794305209
274,0.140603331806888
275,0.13794174078759
276,0.1513705763310987
277,0.14541957521440632
278,0.13146610500100367
279,0.13316654659806137
280,0.14736765701030102
281,0.149735851712891
282,0.1208691347365811
283,0.13520601817846786
284,0.14848491030358313
285,0.1494647025825395
286,0.16242495847174684
287,0.15016595738589014
288,0.14855392854999566
289,0.16346078477602466
290,0.14915195747046395
291,0.13301775790387624
292,0.1417483355086366
293,0.14372202785125684
294,0.15644155550073374
295,0.13794388874419922
296,0.14386997793741363
297,0.1594889623473826
298,0.18594582098524098
299,0.19098428561021719
300,0.16544038784515408
301,0.1826459555794805
302,0.1854694801187583
303,0.173862424789079
304,0.1866687366490131
305,0.1573866165316844
306,0.137857246238826
307,0.14572540524841543
308,0.15513017945233754
309,0.16653451789692894
310,0.140719356021287
311,0.1652943086721076
312,0.15362880742049217
313,0.16888135405412685
314,0.14213353828566216
315,0.12123720323717033
316,0.10606207604245001
317,0.11677238365506173
318,0.13576956655679617
319,0.13446943130112676
320,0.1514995153405476
321,0.17640021939905765
322,0.1723155996083515
323,0.1630962973537811
324,0.19421858283619983
325,0.23077659355701277
326,0.21973827734582832
327,0.24989616651432026
328,0.2005629944286361
329,0.19330535577804348
330,0.22506937616013173
331,0.2209503134468651
332,0.23365284949475457
333,0.18734488074325784
334,0.19078626814744393
335,0.15300894015977518
336,0.1424612318245313
337,0.15379359276626892
338,0.1495792927851217
339,0.17347399627450086
340,0.1704251231911393
341,0.15463059947072247
342,0.18305897775787375
343,0.1680517432109706
344,0.17150743582872366
345,0.1952899843564734
346,0.21348669388656985
347,0.17871439709323722
348,0.16969905389892379
349,0.1793564536026977
350,0.1636875306199863
351,0.1562738372820964
352,0.14137070002726235
353,0.12438645224138033
354,0.12731128403904693
355,0.1348990869864279
356,0.10819046280335042
357,0.0985883506614402
358,0.11058673130692499
359,0.10188818345068733
360,0.0853454491894564
361,0.09956256078402513
362,0.10658682962644268
363,0.12171379420462633
364,0.13806425687362436
365,0.11430155017384903
366,0.10965574379453126
367,0.1196274195307253
368,0.1190595374601323
369,0.1245181673522316
370,0.14459584705756767
371,0.16374012818688588
372,0.13205018367592908
373,0.15518919499609143
374,0.16258292789540407
375,0.13863479051545433
376,0.1631498044323772
377,0.18181587584354725
378,0.15912064096563247
379,0.16628551770965366
380,0.16248405150693787
381,0.140427503726873
382,0.1650983154121504
383,0.15378550664904903
384,0.15493635653527543
385,0.1747836881419437
386,0.1892611401516471
387,0.17814171058894948
388,0.15998300045996589
389,0.17056258600240504
390,0.16830165017268625
391,0.16314061763192272
392,0.16522937064737528
393,0.1449451875812203
394,0.1618747427667245
395,0.14476539319840812
396,0.16966346125871148
397,0.20227259220085247
398,0.21244696708865876
399,0.20451445291697895
400,0.239805584404628
401,0.26649164467989195
402,0.28531479420787487
403,0.2957702050986722
404,0.3134083012827654
405,0.29837844513051826
406,0.3416500954552068
407,0.3154802576201999
408,0.265288521447069
409,0.3012025136149542
410,0.2584285903694046
411,0.27872714221636696
412,0.23971471377701692
413,0.23382418821512913
414,0.20948656649300823
415,0.20526372819830313
416,0.19574819189609896
417,0.16973412023371537
418,0.14559571138351934
419,0.15083522637870458
420,0.1302149191303939
421,0.10714435181166933
422,0.10570091152239322
423,0.09108174684174251
424,0.07682130588060895
425,0.0898915417962805
426,0.10757811514584506
427,0.09300069330620454
428,0.10441760443610675
429,0.12529165932302208
430,0.10294398868160294
431,0.11953221644774034
432,0.13252486883377493
433,0.13298263922814096
434,0.13162011618138234
435,0.1103089896831777
436,0.08983377682706332
437,0.08244884477857628
438,0.07734853468075907
439,0.07305417944961572
440,0.07494413158516794
441,0.07378940701666223
442,0.08815164140476146
443,0.07475008990946921
444,0.07338074388981902
445,0.08112228298877629
446,0.09452323107342596
447,0.08526705827245654
448,0.10006203994571067
449,0.09644045142936379
450,0.10206210369933774
451,0.10309424708839186
452,0.10435628167133416
453,0.09684653660940061
454,0.10963231450749697
455,0.11593593171562772
456,0.10019936782044103
457,0.10898660642343273
458,0.10243017438263095
459,0.11130530109718507
460,0.09051312723332826
461,0.07357768548535151
462,0.06830888534847156
463,0.07613483496504359
464,0.08855428895578323
465,0.08210435077366514
466,0.08994205382239089
467,0.09670570307813453
468,0.08561439986156538
469,0.08658123103798547
470,0.09066583376033371
471,0.08538036568740154
472,0.09695411246815998
473,0.08882781015104535
474,0.08267728683893578
475,0.08075005521824224
476,0.08173867592804002
477,0.06712345239727503
478,0.06488153827287298
479,0.05939348338915641
480,0.06507532485709991
481,0.05284603842500662
482,0.04968878420647384
483,0.041859016398270894
484,0.043952894788712435
485,0.035979845565352726
486,0.036857735650004865
487,0.03648028971133495
488,0.03856396532093579
489,0.0341331021579537
490,0.03926735798652997
491,0.040623358583395046
492,0.03494856325014474
493,0.02998939443435518
494,0.02923859308491069
495,0.026903593461232927
496,0.023167217739199903
497,0.020337348226100997
498,0.02265513569212651
499,0.019651827095987794
